date,industry_code,pe_ttm,pb,dividend_yield
2020-06-03,801160,20.24,1.31,2.01
2020-06-03,801080,48.69,3.75,0.5
2020-06-03,801170,21.0,1.35,1.6
2020-06-03,801780,6.11,0.67,3.51
2020-06-03,801880,24.25,1.54,1.75
2020-06-03,801790,15.38,1.59,1.8
2020-06-03,801890,28.82,2.14,0.85
2020-06-03,801770,44.16,2.87,0.45
2020-06-03,801750,71.84,4.43,0.31
2020-06-03,801180,8.93,1.18,2.93
2020-06-03,801730,32.39,2.41,0.7
2020-06-03,801710,14.5,2.03,1.77
2020-06-04,801160,20.18,1.3,2.04
2020-06-04,801150,46.14,4.09,0.66
2020-06-04,801120,37.72,6.96,0.83
2020-06-04,801050,36.4,2.03,0.72
2020-06-04,801080,48.63,3.75,0.5
2020-06-04,801040,11.59,0.82,3.09
2020-06-04,801030,23.95,1.89,1.56
2020-06-04,801010,19.01,3.65,1.0
2020-06-04,801170,20.92,1.35,1.58
2020-06-04,801110,19.75,3.1,2.2
2020-06-04,801180,8.89,1.18,2.94
2020-06-04,801880,24.47,1.56,1.72
2020-06-04,801790,15.34,1.58,1.8
2020-06-04,801780,6.09,0.67,3.52
2020-06-04,801770,43.73,2.83,0.45
2020-06-04,801760,47.93,2.73,0.66
2020-06-04,801890,28.85,2.14,0.87
2020-06-04,801730,32.33,2.41,0.77
2020-06-04,801710,14.4,2.01,1.79
2020-06-04,801750,71.35,4.4,0.31
2020-06-05,801150,46.47,4.12,0.67
2020-06-05,801120,37.98,7.01,0.83
2020-06-05,801110,19.88,3.12,2.19
2020-06-05,801040,11.61,0.82,3.1
2020-06-05,801050,36.5,2.04,0.73
2020-06-05,801030,23.94,1.89,1.57
2020-06-05,801010,18.66,3.57,1.02
2020-06-05,801160,20.18,1.3,1.94
2020-06-05,801080,48.95,3.77,0.5
2020-06-05,801170,21.28,1.37,1.54
2020-06-05,801180,8.84,1.17,2.93
2020-06-05,801890,28.91,2.15,0.85
2020-06-05,801880,24.47,1.56,1.73
2020-06-05,801790,15.44,1.59,1.79
2020-06-05,801780,6.1,0.67,3.51
2020-06-05,801770,43.83,2.84,0.46
2020-06-05,801760,48.48,2.76,0.65
2020-06-05,801750,70.72,4.36,0.34
2020-06-05,801730,32.36,2.41,0.77
2020-06-05,801710,14.28,2.0,1.88
2020-06-08,801160,20.19,1.3,1.92
2020-06-08,801150,46.07,4.09,0.69
2020-06-08,801120,37.98,7.01,0.66
2020-06-08,801050,36.9,2.06,0.7
2020-06-08,801080,49.21,3.79,0.47
2020-06-08,801040,11.7,0.83,3.08
2020-06-08,801030,24.06,1.9,1.45
2020-06-08,801010,18.75,3.59,1.02
2020-06-08,801170,21.39,1.38,1.54
2020-06-08,801110,20.3,3.19,2.15
2020-06-08,801890,28.92,2.15,0.84
2020-06-08,801880,24.4,1.55,1.74
2020-06-08,801790,15.55,1.6,1.77
2020-06-08,801780,6.1,0.67,3.51
2020-06-08,801180,8.92,1.18,2.89
2020-06-08,801760,47.95,2.74,0.65
2020-06-08,801770,44.2,2.86,0.47
2020-06-08,801730,32.61,2.43,0.76
2020-06-08,801710,14.24,1.99,1.82
2020-06-08,801750,71.21,4.39,0.34
2020-06-09,801160,20.27,1.31,1.91
2020-06-09,801150,46.88,4.16,0.68
2020-06-09,801120,38.32,7.08,0.66
2020-06-09,801170,21.64,1.39,1.53
2020-06-09,801080,49.29,3.8,0.47
2020-06-09,801050,36.84,2.06,0.7
2020-06-09,801040,11.66,0.83,3.09
2020-06-09,801030,24.13,1.91,1.45
2020-06-09,801010,18.76,3.59,1.02
2020-06-09,801110,20.4,3.2,2.14
2020-06-09,801180,8.92,1.18,2.9
2020-06-09,801890,29.05,2.16,0.83
2020-06-09,801880,24.52,1.56,1.74
2020-06-09,801790,15.6,1.61,1.77
2020-06-09,801780,6.11,0.67,3.52
2020-06-09,801770,44.26,2.86,0.47
2020-06-09,801760,49.12,2.81,0.63
2020-06-09,801730,32.81,2.45,0.78
2020-06-09,801710,14.35,2.01,1.8
2020-06-09,801750,71.65,4.42,0.34
2020-06-10,801150,47.61,4.23,0.67
2020-06-10,801120,38.3,7.07,0.94
2020-06-10,801110,20.26,3.18,2.16
2020-06-10,801040,11.7,0.83,3.08
2020-06-10,801050,36.71,2.05,0.7
2020-06-10,801030,24.02,1.9,1.68
2020-06-10,801010,18.85,3.61,1.0
2020-06-10,801160,20.12,1.3,1.95
2020-06-10,801080,49.68,3.83,0.47
2020-06-10,801170,21.49,1.38,1.59
2020-06-10,801180,8.86,1.17,2.92
2020-06-10,801890,29.1,2.16,0.84
2020-06-10,801880,24.3,1.55,1.76
2020-06-10,801790,15.47,1.59,1.8
2020-06-10,801780,6.07,0.66,3.58
2020-06-10,801760,48.94,2.8,0.64
2020-06-10,801750,71.92,4.43,0.34
2020-06-10,801770,44.04,2.84,0.47
2020-06-10,801730,32.79,2.44,0.77
2020-06-10,801710,14.61,2.04,1.78
2020-06-11,801160,19.98,1.29,1.97
2020-06-11,801150,46.77,4.16,0.66
2020-06-11,801120,37.65,6.95,0.96
2020-06-11,801170,21.24,1.37,1.68
2020-06-11,801080,49.28,3.8,0.48
2020-06-11,801050,36.96,2.06,0.69
2020-06-11,801040,11.62,0.82,3.36
2020-06-11,801030,23.91,1.89,1.49
2020-06-11,801010,18.21,3.49,1.69
2020-06-11,801110,19.83,3.11,2.86
2020-06-11,801180,8.8,1.16,2.94
2020-06-11,801890,29.09,2.16,0.84
2020-06-11,801880,24.51,1.56,1.76
2020-06-11,801790,15.27,1.57,1.98
2020-06-11,801780,6.0,0.66,3.44
2020-06-11,801760,49.08,2.81,0.64
2020-06-11,801770,43.95,2.84,0.44
2020-06-11,801730,33.16,2.47,0.76
2020-06-11,801710,14.44,2.02,1.81
2020-06-11,801750,72.36,4.46,0.33
2020-06-12,801170,21.15,1.36,1.67
2020-06-12,801160,20.07,1.29,1.98
2020-06-12,801180,8.78,1.16,2.95
2020-06-12,801030,23.87,1.89,1.48
2020-06-12,801110,19.85,3.12,2.86
2020-06-12,801080,48.89,3.77,0.5
2020-06-12,801050,36.58,2.04,0.7
2020-06-12,801040,11.67,0.83,3.48
2020-06-12,801120,37.98,7.01,0.96
2020-06-12,801010,18.16,3.48,1.71
2020-06-12,801150,47.45,4.22,0.66
2020-06-12,801890,29.0,2.16,0.84
2020-06-12,801880,24.48,1.56,1.73
2020-06-12,801790,15.22,1.57,1.98
2020-06-12,801780,6.0,0.66,3.43
2020-06-12,801770,43.81,2.83,0.45
2020-06-12,801750,72.16,4.45,0.35
2020-06-12,801730,33.02,2.46,0.77
2020-06-12,801760,49.95,2.86,0.63
2020-06-12,801710,14.38,2.01,1.79
2020-06-15,801160,19.97,1.29,1.92
2020-06-15,801120,37.31,6.89,0.98
2020-06-15,801110,19.28,3.03,2.93
2020-06-15,801040,11.58,0.82,3.51
2020-06-15,801050,36.2,2.02,0.68
2020-06-15,801170,20.92,1.35,1.62
2020-06-15,801030,23.74,1.88,1.43
2020-06-15,801010,18.53,3.55,1.69
2020-06-15,801080,48.0,3.7,0.49
2020-06-15,801180,8.74,1.16,2.9
2020-06-15,801150,48.07,4.28,0.63
2020-06-15,801890,28.93,2.14,0.84
2020-06-15,801790,15.07,1.55,1.99
2020-06-15,801780,5.92,0.65,3.48
2020-06-15,801770,43.34,2.8,0.45
2020-06-15,801760,50.4,2.89,0.58
2020-06-15,801880,24.11,1.53,1.76
2020-06-15,801730,32.87,2.45,0.75
2020-06-15,801710,14.23,1.99,1.84
2020-06-15,801750,71.93,4.43,0.34
2020-06-16,801160,20.2,1.3,1.94
2020-06-16,801120,37.8,6.98,0.96
2020-06-16,801110,19.6,3.08,2.88
2020-06-16,801040,12.0,0.85,3.39
2020-06-16,801050,37.04,2.07,0.66
2020-06-16,801030,24.18,1.91,1.41
2020-06-16,801010,18.6,3.56,1.68
2020-06-16,801170,21.19,1.36,1.61
2020-06-16,801080,49.34,3.8,0.49
2020-06-16,801180,8.86,1.17,2.86
2020-06-16,801150,49.04,4.36,0.62
2020-06-16,801880,24.37,1.55,1.75
2020-06-16,801790,15.25,1.57,1.97
2020-06-16,801780,5.97,0.65,3.47
2020-06-16,801770,44.78,2.89,0.43
2020-06-16,801760,51.01,2.92,0.59
2020-06-16,801750,73.27,4.51,0.34
2020-06-16,801730,33.35,2.49,0.74
2020-06-16,801890,29.44,2.18,0.82
2020-06-16,801710,14.55,2.03,1.8
2020-06-17,801170,21.1,1.36,1.61
2020-06-17,801160,20.32,1.31,1.92
2020-06-17,801150,50.27,4.47,0.64
2020-06-17,801080,49.38,3.8,0.51
2020-06-17,801110,19.5,3.06,2.9
2020-06-17,801050,37.06,2.07,0.64
2020-06-17,801040,12.28,0.87,3.31
2020-06-17,801030,24.17,1.91,1.4
2020-06-17,801180,8.82,1.16,2.84
2020-06-17,801120,37.77,6.97,0.97
2020-06-17,801010,18.8,3.6,1.67
2020-06-17,801890,29.49,2.19,0.83
2020-06-17,801880,24.26,1.54,1.76
2020-06-17,801790,15.18,1.56,1.98
2020-06-17,801770,44.74,2.89,0.43
2020-06-17,801780,5.97,0.65,3.45
2020-06-17,801750,73.56,4.53,0.34
2020-06-17,801730,33.06,2.47,0.74
2020-06-17,801710,14.48,2.02,1.82
2020-06-17,801760,51.47,2.95,0.58
2020-06-18,801120,37.9,7.0,0.97
2020-06-18,801160,20.45,1.32,1.78
2020-06-18,801110,19.55,3.07,2.9
2020-06-18,801170,21.14,1.36,1.6
2020-06-18,801050,37.3,2.08,0.62
2020-06-18,801040,12.62,0.9,3.22
2020-06-18,801030,24.25,1.92,1.49
2020-06-18,801010,19.0,3.64,1.66
2020-06-18,801080,50.78,3.91,0.5
2020-06-18,801180,8.93,1.17,2.83
2020-06-18,801150,49.15,4.37,0.65
2020-06-18,801880,24.43,1.56,1.73
2020-06-18,801790,15.29,1.58,1.98
2020-06-18,801780,5.95,0.65,3.46
2020-06-18,801770,45.8,2.96,0.43
2020-06-18,801760,51.29,2.94,0.58
2020-06-18,801750,73.8,4.54,0.35
2020-06-18,801730,33.21,2.48,0.73
2020-06-18,801890,29.4,2.18,0.87
2020-06-18,801710,14.34,2.0,2.85
2020-06-19,801160,20.4,1.32,1.87
2020-06-19,801120,38.83,7.17,0.96
2020-06-19,801050,37.44,2.09,0.64
2020-06-19,801080,51.28,3.95,0.5
2020-06-19,801170,21.13,1.36,1.63
2020-06-19,801040,12.37,0.88,3.29
2020-06-19,801030,24.48,1.94,1.48
2020-06-19,801010,19.21,3.68,1.71
2020-06-19,801110,20.01,3.14,2.83
2020-06-19,801180,8.96,1.18,2.87
2020-06-19,801150,50.13,4.46,0.64
2020-06-19,801890,28.64,2.18,0.84
2020-06-19,801880,25.61,1.58,1.72
2020-06-19,801790,15.56,1.6,1.94
2020-06-19,801780,5.96,0.65,2.96
2020-06-19,801770,45.83,2.96,0.43
2020-06-19,801760,51.68,2.97,0.67
2020-06-19,801730,33.73,2.52,0.73
2020-06-19,801710,14.4,2.01,2.08
2020-06-19,801750,74.16,4.56,0.35
2020-06-22,801170,20.85,1.34,1.63
2020-06-22,801160,20.38,1.31,1.88
2020-06-22,801150,50.25,4.47,0.62
2020-06-22,801080,52.3,4.03,0.48
2020-06-22,801110,19.8,3.11,2.88
2020-06-22,801050,37.78,2.11,0.63
2020-06-22,801040,12.12,0.86,3.36
2020-06-22,801030,24.48,1.94,1.45
2020-06-22,801180,8.9,1.17,2.82
2020-06-22,801120,38.61,7.13,1.15
2020-06-22,801010,19.44,3.73,1.68
2020-06-22,801890,28.57,2.18,0.82
2020-06-22,801880,25.53,1.57,1.67
2020-06-22,801790,15.7,1.62,1.92
2020-06-22,801780,5.92,0.65,3.01
2020-06-22,801770,45.99,2.97,0.42
2020-06-22,801750,75.09,4.62,0.31
2020-06-22,801730,33.97,2.53,0.72
2020-06-22,801710,14.19,1.99,1.99
2020-06-22,801760,51.82,2.98,0.64
2020-06-23,801160,20.39,1.31,1.92
2020-06-23,801150,51.15,4.55,0.61
2020-06-23,801120,39.56,7.3,1.12
2020-06-23,801050,37.79,2.11,0.64
2020-06-23,801080,52.37,4.04,0.48
2020-06-23,801040,12.08,0.86,3.37
2020-06-23,801030,24.51,1.93,1.46
2020-06-23,801170,20.83,1.34,1.63
2020-06-23,801110,19.66,3.09,2.94
2020-06-23,801010,19.2,3.69,1.7
2020-06-23,801180,8.87,1.16,2.84
2020-06-23,801890,28.42,2.17,0.83
2020-06-23,801880,25.45,1.57,1.74
2020-06-23,801790,15.68,1.62,1.93
2020-06-23,801770,45.26,2.92,0.42
2020-06-23,801760,53.04,3.05,0.63
2020-06-23,801780,5.9,0.65,3.02
2020-06-23,801730,34.21,2.55,0.73
2020-06-23,801710,14.11,1.98,2.0
2020-06-23,801750,76.26,4.69,0.31
2020-06-24,801160,20.51,1.32,1.89
2020-06-24,801150,50.72,4.51,0.63
2020-06-24,801120,39.42,7.28,1.6
2020-06-24,801170,20.79,1.34,1.68
2020-06-24,801080,52.78,4.07,0.48
2020-06-24,801010,19.14,3.68,1.71
2020-06-24,801050,37.71,2.1,0.69
2020-06-24,801040,11.99,0.85,3.39
2020-06-24,801030,24.54,1.94,1.5
2020-06-24,801110,19.9,3.13,2.87
2020-06-24,801180,9.01,1.18,2.8
2020-06-24,801770,45.11,2.91,0.51
2020-06-24,801880,25.41,1.57,1.85
2020-06-24,801790,15.72,1.62,1.91
2020-06-24,801780,5.95,0.66,3.29
2020-06-24,801760,52.67,3.03,0.66
2020-06-24,801890,28.44,2.17,0.85
2020-06-24,801730,34.5,2.57,0.77
2020-06-24,801710,14.17,1.99,2.01
2020-06-24,801750,76.35,4.7,0.31
2020-06-29,801160,20.41,1.32,1.78
2020-06-29,801120,39.48,7.29,1.17
2020-06-29,801110,19.79,3.11,2.88
2020-06-29,801040,11.8,0.84,3.17
2020-06-29,801050,37.43,2.09,0.63
2020-06-29,801170,20.72,1.33,1.08
2020-06-29,801030,24.36,1.92,1.45
2020-06-29,801010,19.38,3.72,1.65
2020-06-29,801080,52.31,4.03,0.47
2020-06-29,801180,8.9,1.17,2.8
2020-06-29,801150,51.16,4.55,0.61
2020-06-29,801890,28.37,2.16,0.77
2020-06-29,801790,15.32,1.58,1.97
2020-06-29,801780,5.93,0.66,3.09
2020-06-29,801770,44.68,2.88,0.44
2020-06-29,801760,51.75,2.97,0.65
2020-06-29,801880,25.21,1.55,1.69
2020-06-29,801730,34.6,2.58,0.76
2020-06-29,801710,14.04,1.97,2.0
2020-06-29,801750,75.45,4.64,0.3
2020-06-30,801160,20.52,1.32,1.77
2020-06-30,801120,39.93,7.37,1.17
2020-06-30,801110,19.85,3.12,2.88
2020-06-30,801040,11.8,0.84,3.22
2020-06-30,801050,37.77,2.11,0.63
2020-06-30,801030,24.63,1.94,1.43
2020-06-30,801010,19.81,3.81,1.71
2020-06-30,801170,20.97,1.34,1.07
2020-06-30,801080,54.01,4.17,0.47
2020-06-30,801180,9.05,1.19,2.75
2020-06-30,801150,52.2,4.62,0.61
2020-06-30,801880,25.35,1.56,2.09
2020-06-30,801790,15.61,1.61,1.95
2020-06-30,801780,5.93,0.65,3.42
2020-06-30,801770,45.44,2.93,0.44
2020-06-30,801760,53.49,3.06,0.63
2020-06-30,801750,77.56,4.78,0.29
2020-06-30,801730,35.15,2.62,0.75
2020-06-30,801890,28.75,2.19,0.76
2020-06-30,801710,14.05,1.97,2.03
2020-07-01,801170,21.19,1.35,1.06
2020-07-01,801160,20.72,1.34,1.73
2020-07-01,801150,51.62,4.57,0.61
2020-07-01,801080,54.4,4.2,0.48
2020-07-01,801110,20.33,3.2,2.81
2020-07-01,801050,38.33,2.14,0.63
2020-07-01,801040,11.81,0.84,3.21
2020-07-01,801030,24.81,1.96,1.42
2020-07-01,801180,9.51,1.25,2.62
2020-07-01,801120,41.34,7.63,1.13
2020-07-01,801010,20.05,3.86,1.68
2020-07-01,801890,28.87,2.2,0.78
2020-07-01,801880,25.6,1.58,2.06
2020-07-01,801790,15.99,1.65,1.9
2020-07-01,801770,45.28,2.92,0.44
2020-07-01,801780,6.04,0.67,3.35
2020-07-01,801750,77.36,4.77,0.29
2020-07-01,801730,35.25,2.63,0.75
2020-07-01,801710,14.5,2.03,2.0
2020-07-01,801760,53.61,3.06,0.63
2020-07-02,801160,20.94,1.35,1.71
2020-07-02,801150,51.52,4.56,0.61
2020-07-02,801120,42.4,7.83,1.11
2020-07-02,801170,21.61,1.38,1.46
2020-07-02,801080,55.01,4.26,0.47
2020-07-02,801010,19.94,3.84,1.69
2020-07-02,801050,38.87,2.17,0.62
2020-07-02,801040,12.0,0.85,3.17
2020-07-02,801030,25.24,1.99,1.41
2020-07-02,801110,20.53,3.23,2.78
2020-07-02,801180,9.78,1.29,2.52
2020-07-02,801770,46.15,2.98,0.43
2020-07-02,801880,25.94,1.6,2.03
2020-07-02,801790,16.87,1.74,1.8
2020-07-02,801780,6.18,0.68,3.28
2020-07-02,801760,54.47,3.11,0.62
2020-07-02,801890,29.52,2.25,0.76
2020-07-02,801730,35.52,2.65,0.74
2020-07-02,801710,14.86,2.08,1.96
2020-07-02,801750,77.74,4.79,0.29
2020-07-03,801160,21.16,1.36,1.78
2020-07-03,801120,42.15,7.79,1.12
2020-07-03,801110,20.52,3.23,2.78
2020-07-03,801040,12.18,0.86,3.12
2020-07-03,801050,39.53,2.21,0.64
2020-07-03,801170,21.89,1.4,1.44
2020-07-03,801030,25.49,2.01,1.4
2020-07-03,801010,20.03,3.85,1.68
2020-07-03,801080,55.2,4.28,0.47
2020-07-03,801180,9.84,1.3,2.67
2020-07-03,801150,52.2,4.62,0.6
2020-07-03,801880,26.83,1.65,1.96
2020-07-03,801790,17.85,1.84,1.7
2020-07-03,801780,6.35,0.71,2.83
2020-07-03,801770,47.07,3.06,0.42
2020-07-03,801760,54.8,3.13,0.62
2020-07-03,801890,29.89,2.28,0.76
2020-07-03,801730,35.94,2.68,0.75
2020-07-03,801710,14.9,2.09,1.95
2020-07-03,801750,78.92,4.87,0.29
2020-07-06,801160,21.9,1.41,1.74
2020-07-06,801150,52.63,4.66,0.59
2020-07-06,801120,43.49,8.04,1.07
2020-07-06,801010,20.89,4.02,1.6
2020-07-06,801080,57.81,4.47,0.46
2020-07-06,801050,41.89,2.34,0.61
2020-07-06,801040,12.82,0.91,2.96
2020-07-06,801030,26.52,2.09,1.29
2020-07-06,801170,22.8,1.46,1.37
2020-07-06,801110,21.28,3.35,2.67
2020-07-06,801180,10.58,1.39,2.45
2020-07-06,801770,49.27,3.2,0.4
2020-07-06,801880,27.76,1.71,1.91
2020-07-06,801790,19.45,2.01,1.56
2020-07-06,801780,6.92,0.77,2.14
2020-07-06,801760,56.51,3.26,0.58
2020-07-06,801890,30.99,2.36,0.72
2020-07-06,801730,37.56,2.8,0.68
2020-07-06,801710,15.44,2.16,1.81
2020-07-06,801750,82.46,5.08,0.27
2020-07-07,801710,15.38,2.15,1.85
2020-07-07,801730,38.42,2.86,0.67
2020-07-07,801770,49.81,3.24,0.4
2020-07-07,801760,57.05,3.31,0.65
2020-07-07,801780,6.9,0.77,2.15
2020-07-07,801790,19.15,1.98,1.58
2020-07-07,801880,28.11,1.73,1.9
2020-07-07,801750,84.67,5.22,0.27
2020-07-07,801890,31.24,2.38,0.72
2020-07-07,801170,22.9,1.46,1.36
2020-07-07,801010,20.94,4.03,1.6
2020-07-07,801030,26.92,2.12,1.28
2020-07-07,801040,12.74,0.9,2.98
2020-07-07,801050,42.38,2.37,0.6
2020-07-07,801080,59.17,4.58,0.45
2020-07-07,801180,10.48,1.38,2.5
2020-07-07,801120,45.06,8.33,1.03
2020-07-07,801150,53.82,4.77,0.58
2020-07-07,801160,21.8,1.41,1.86
2020-07-07,801110,21.28,3.35,2.67
2020-07-08,801160,22.11,1.43,1.83
2020-07-08,801150,54.04,4.79,0.58
2020-07-08,801120,45.3,8.37,1.02
2020-07-08,801050,44.42,2.48,0.58
2020-07-08,801080,60.75,4.7,0.44
2020-07-08,801040,13.19,0.94,2.7
2020-07-08,801030,27.17,2.17,1.29
2020-07-08,801010,21.1,4.06,1.59
2020-07-08,801170,23.16,1.48,1.39
2020-07-08,801110,21.26,3.34,2.67
2020-07-08,801180,10.55,1.4,2.5
2020-07-08,801880,28.39,1.75,1.87
2020-07-08,801790,20.12,2.08,1.51
2020-07-08,801780,6.92,0.77,2.27
2020-07-08,801770,50.91,3.31,0.38
2020-07-08,801760,58.58,3.4,0.64
2020-07-08,801890,31.64,2.41,0.71
2020-07-08,801730,39.41,2.94,0.66
2020-07-08,801710,15.54,2.18,1.98
2020-07-08,801750,87.5,5.39,0.26
2020-07-09,801150,55.92,4.95,0.56
2020-07-09,801120,45.94,8.64,1.02
2020-07-09,801110,21.51,3.38,2.64
2020-07-09,801040,13.44,0.95,2.65
2020-07-09,801050,46.25,2.58,0.56
2020-07-09,801030,27.77,2.22,1.26
2020-07-09,801010,21.89,4.21,1.48
2020-07-09,801160,22.41,1.45,1.83
2020-07-09,801080,62.58,4.84,0.43
2020-07-09,801170,23.43,1.5,1.4
2020-07-09,801180,10.7,1.42,2.52
2020-07-09,801890,32.34,2.46,0.69
2020-07-09,801880,28.82,1.78,1.84
2020-07-09,801790,20.21,2.06,1.51
2020-07-09,801780,6.84,0.77,2.15
2020-07-09,801770,52.34,3.4,0.35
2020-07-09,801760,60.41,3.51,0.62
2020-07-09,801750,90.37,5.57,0.26
2020-07-09,801730,40.42,3.02,0.68
2020-07-09,801710,15.89,2.28,2.11
2020-07-10,801160,22.21,1.44,1.83
2020-07-10,801150,56.66,5.02,0.55
2020-07-10,801120,46.24,8.71,1.04
2020-07-10,801050,44.82,2.5,0.56
2020-07-10,801080,62.16,4.81,0.44
2020-07-10,801040,12.97,0.92,2.73
2020-07-10,801030,27.63,2.21,1.31
2020-07-10,801010,21.57,4.15,1.51
2020-07-10,801170,23.43,1.5,1.47
2020-07-10,801110,21.09,3.32,2.71
2020-07-10,801890,31.97,2.44,0.71
2020-07-10,801880,28.95,1.78,1.82
2020-07-10,801790,19.64,2.0,1.54
2020-07-10,801780,6.53,0.74,3.09
2020-07-10,801180,10.38,1.38,2.95
2020-07-10,801760,59.92,3.48,0.62
2020-07-10,801770,51.15,3.33,0.36
2020-07-10,801730,39.95,2.98,0.7
2020-07-10,801710,15.71,2.26,2.13
2020-07-10,801750,89.42,5.51,0.27
2020-07-13,801160,22.82,1.48,1.75
2020-07-13,801150,58.79,5.21,0.52
2020-07-13,801120,48.17,9.07,1.0
2020-07-13,801170,23.78,1.52,1.35
2020-07-13,801080,64.66,5.0,0.42
2020-07-13,801050,46.92,2.62,0.41
2020-07-13,801040,13.34,0.95,2.23
2020-07-13,801030,28.57,2.28,1.26
2020-07-13,801010,22.95,4.41,1.41
2020-07-13,801110,21.35,3.36,2.66
2020-07-13,801180,10.55,1.41,2.59
2020-07-13,801880,30.06,1.85,1.3
2020-07-13,801790,19.83,2.02,1.53
2020-07-13,801780,6.49,0.74,2.9
2020-07-13,801770,52.75,3.43,0.31
2020-07-13,801760,61.54,3.58,0.6
2020-07-13,801890,33.13,2.52,0.69
2020-07-13,801730,41.93,3.13,0.62
2020-07-13,801710,16.39,2.35,2.03
2020-07-13,801750,91.5,5.64,0.26
2020-07-14,801150,58.61,5.19,0.52
2020-07-14,801120,48.0,9.04,1.0
2020-07-14,801110,21.04,3.31,2.7
2020-07-14,801040,13.24,0.94,2.24
2020-07-14,801050,45.76,2.55,0.42
2020-07-14,801030,28.2,2.25,1.28
2020-07-14,801010,23.2,4.46,1.39
2020-07-14,801160,22.85,1.48,1.75
2020-07-14,801080,63.11,4.88,0.43
2020-07-14,801170,23.43,1.5,1.37
2020-07-14,801180,10.38,1.39,2.63
2020-07-14,801890,32.82,2.5,0.71
2020-07-14,801880,30.19,1.86,1.3
2020-07-14,801790,19.68,2.01,1.54
2020-07-14,801780,6.37,0.72,3.26
2020-07-14,801760,61.97,3.6,0.6
2020-07-14,801750,89.28,5.51,0.27
2020-07-14,801770,52.18,3.39,0.32
2020-07-14,801730,41.6,3.1,0.63
2020-07-14,801710,16.5,2.37,2.02
2020-07-15,801160,22.66,1.47,1.77
2020-07-15,801150,58.92,5.22,0.52
2020-07-15,801120,48.49,9.13,0.99
2020-07-15,801170,23.13,1.48,1.39
2020-07-15,801080,60.24,4.66,0.45
2020-07-15,801050,44.19,2.47,0.43
2020-07-15,801040,12.82,0.91,2.34
2020-07-15,801030,27.99,2.23,1.29
2020-07-15,801010,22.84,4.39,1.39
2020-07-15,801110,21.17,3.33,2.68
2020-07-15,801180,10.07,1.34,2.7
2020-07-15,801880,29.21,1.8,1.34
2020-07-15,801790,19.3,1.97,1.58
2020-07-15,801780,6.2,0.7,4.31
2020-07-15,801770,49.72,3.23,0.31
2020-07-15,801760,59.57,3.46,0.66
2020-07-15,801890,32.34,2.46,0.72
2020-07-15,801730,40.71,3.04,0.66
2020-07-15,801710,16.28,2.34,2.06
2020-07-15,801750,86.56,5.34,0.28
2020-07-16,801160,22.04,1.43,1.87
2020-07-16,801150,55.08,4.88,0.55
2020-07-16,801120,44.46,8.37,1.07
2020-07-16,801050,42.39,2.37,0.46
2020-07-16,801080,56.64,4.38,0.48
2020-07-16,801040,12.41,0.88,2.47
2020-07-16,801030,26.83,2.14,1.36
2020-07-16,801010,21.38,4.11,1.48
2020-07-16,801170,22.29,1.42,1.48
2020-07-16,801110,20.22,3.18,2.96
2020-07-16,801180,9.77,1.3,2.82
2020-07-16,801880,27.74,1.71,1.42
2020-07-16,801790,18.44,1.88,1.74
2020-07-16,801780,6.16,0.7,4.33
2020-07-16,801770,47.46,3.09,0.33
2020-07-16,801760,56.27,3.28,0.67
2020-07-16,801890,30.93,2.36,0.75
2020-07-16,801730,38.77,2.89,0.69
2020-07-16,801710,15.75,2.26,2.15
2020-07-16,801750,81.81,5.05,0.29
2020-07-17,801150,55.69,4.93,0.55
2020-07-17,801120,45.25,8.52,1.05
2020-07-17,801110,20.79,3.27,2.88
2020-07-17,801040,12.55,0.88,2.47
2020-07-17,801050,42.23,2.36,0.64
2020-07-17,801030,27.31,2.18,1.33
2020-07-17,801010,21.81,4.19,1.45
2020-07-17,801160,22.08,1.43,2.52
2020-07-17,801080,57.18,4.43,0.47
2020-07-17,801170,22.25,1.42,1.47
2020-07-17,801180,9.68,1.29,2.95
2020-07-17,801880,27.84,1.71,1.57
2020-07-17,801790,18.04,1.84,1.77
2020-07-17,801780,6.17,0.7,4.32
2020-07-17,801770,47.34,3.08,0.36
2020-07-17,801760,56.04,3.26,0.67
2020-07-17,801750,81.23,5.01,0.31
2020-07-17,801890,31.1,2.37,0.63
2020-07-17,801730,38.71,2.89,0.7
2020-07-17,801710,16.21,2.33,2.11
2020-07-20,801160,22.78,1.47,1.78
2020-07-20,801150,56.23,4.94,0.56
2020-07-20,801120,44.88,8.46,1.06
2020-07-20,801050,44.57,2.49,0.6
2020-07-20,801080,58.58,4.54,0.46
2020-07-20,801040,13.2,0.93,2.35
2020-07-20,801030,28.53,2.28,1.25
2020-07-20,801010,22.25,4.22,1.46
2020-07-20,801170,23.01,1.47,1.37
2020-07-20,801110,21.54,3.39,2.78
2020-07-20,801180,10.03,1.34,2.71
2020-07-20,801880,29.14,1.79,1.5
2020-07-20,801790,19.09,1.95,1.66
2020-07-20,801780,6.34,0.72,4.18
2020-07-20,801770,48.58,3.16,0.35
2020-07-20,801760,57.73,3.36,0.47
2020-07-20,801890,32.6,2.48,0.6
2020-07-20,801730,40.63,3.03,0.65
2020-07-20,801710,17.42,2.5,1.94
2020-07-20,801750,83.18,5.13,0.31
2020-07-21,801160,22.61,1.46,1.8
2020-07-21,801150,57.99,5.1,0.53
2020-07-21,801120,45.79,8.63,1.04
