event_date,industry_code,event_type,real_dir,final_dir,prob_up,confidence,abstain,dir_correct,committed_dir_correct
2024-02-05,801750,market_event,+,+,0.5905276917457111,0.18105538349142214,False,1,1
2024-02-05,801080,market_event,+,+,0.5086185074749219,0.017237014949843754,True,1,0
2024-02-07,801790,capital_market_policy,-,+,0.6884926050828124,0.3769852101656248,False,0,0
2024-02-07,801780,capital_market_policy,-,+,0.6846984202386919,0.36939684047738375,False,0,0
2024-02-20,801710,monetary_policy,+,-,0.3506662759040226,0.2986674481919548,False,0,0
2024-02-20,801780,monetary_policy,-,+,0.6087644324157004,0.21752886483140088,False,0,0
2024-02-20,801180,monetary_policy,+,-,0.3631897344026169,0.27362053119476615,False,0,0
2024-03-13,801040,industry_policy,+,-,0.36576805359739045,0.2684638928052191,False,0,0
2024-03-13,801030,industry_policy,+,+,0.5020489785102513,0.0040979570205026405,True,1,0
2024-03-13,801880,industry_policy,+,-,0.48009636451492577,0.03980727097014847,True,0,0
2024-03-13,801890,industry_policy,+,-,0.462971079337378,0.07405784132524396,True,0,0
2024-04-12,801790,capital_market_policy,-,-,0.43552879903546393,0.12894240192907214,False,1,1
2024-04-12,801780,capital_market_policy,+,+,0.5209263063187718,0.041852612637543585,True,1,0
2024-05-14,801080,geopolitical,+,+,0.6518412464189853,0.30368249283797066,False,1,1
2024-05-14,801880,geopolitical,-,+,0.7985372669859475,0.597074533971895,False,0,0
2024-05-14,801730,geopolitical,-,+,0.8014343440395286,0.6028686880790572,False,0,0
2024-05-17,801780,industry_policy,+,-,0.46761302003899763,0.06477395992200474,True,0,0
2024-05-17,801180,industry_policy,+,-,0.39012359013934883,0.21975281972130234,False,0,0
2024-05-17,801710,industry_policy,-,-,0.40033750869906076,0.19932498260187848,False,1,1
2024-05-24,801790,capital_market_policy,-,+,0.5607371169288293,0.12147423385765865,False,0,0
2024-05-24,801780,capital_market_policy,+,+,0.5805581147893037,0.1611162295786075,False,1,1
2024-05-24,801750,capital_market_policy,-,+,0.6196928952340945,0.23938579046818909,False,0,0
2024-06-19,801790,capital_market_policy,-,-,0.4406095846465412,0.11878083070691758,True,1,0
2024-06-19,801780,capital_market_policy,+,-,0.4104493859467383,0.1791012281065234,False,0,0
2024-07-10,801750,capital_market_policy,-,+,0.5619817714532733,0.12396354290654665,False,0,0
2024-07-10,801790,capital_market_policy,+,-,0.46961008716264674,0.06077982567470652,True,0,0
2024-07-10,801780,capital_market_policy,-,+,0.5672225980391097,0.13444519607821936,False,0,0
2024-07-22,801710,monetary_policy,+,-,0.33744983425347025,0.3251003314930595,False,0,0
2024-07-22,801180,monetary_policy,+,-,0.27527514774060946,0.4494497045187811,False,0,0
2024-07-22,801780,monetary_policy,+,+,0.5445661189824311,0.08913223796486225,True,1,0
