event_date,industry_code,event_type,real_dir,final_dir,prob_up,confidence,abstain,dir_correct,committed_dir_correct
2025-01-27,801750,industry_policy,+,+,0.5029379681551411,0.00587593631028227,True,1,0
2025-01-27,801770,industry_policy,-,+,0.5121073607872799,0.02421472157455984,True,0,0
2025-03-05,801180,industry_policy,-,-,0.4865666284457302,0.026866743108539648,True,1,0
2025-03-05,801790,industry_policy,+,-,0.4051677205687582,0.18966455886248357,False,0,0
2025-03-05,801780,industry_policy,-,-,0.4244750990122331,0.15104980197553375,False,1,1
2025-04-02,801080,geopolitical,-,-,0.4651721332867032,0.06965573342659359,True,1,0
2025-04-02,801110,geopolitical,-,+,0.5432337727100172,0.08646754542003432,True,0,0
2025-04-02,801880,geopolitical,-,+,0.5279226367015535,0.055845273403106965,True,0,0
2025-04-02,801030,geopolitical,-,+,0.5548001386590723,0.10960027731814459,True,0,0
2025-04-02,801050,geopolitical,-,+,0.5226595423099163,0.045319084619832584,True,0,0
2025-04-02,801890,geopolitical,-,+,0.5168248493081211,0.03364969861624223,True,0,0
2025-04-04,801080,geopolitical,-,-,0.48938962710133005,0.0212207457973399,True,1,0
2025-04-04,801050,geopolitical,+,+,0.5258112228261774,0.051622445652354854,True,1,0
2025-04-04,801030,geopolitical,-,+,0.5567177353869749,0.11343547077394978,True,0,0
2025-04-04,801010,geopolitical,+,+,0.5849658493436958,0.16993169868739155,False,1,1
2025-04-07,801080,market_event,-,-,0.45335039319973647,0.09329921360052706,True,1,0
2025-04-07,801790,market_event,-,+,0.5561743175449774,0.11234863508995474,True,0,0
